"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-09-26",,,"86","H,,S","95",",,S","78",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-09-27",,,"87","H,,S","97",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-09-28",,,"88","H,,S","99",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-09-29",,,"87","H,,S","96",",,S","80",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-09-30",,,"84","H,,S","93",",,S","76",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-01",,,"85","H,,S","94",",,S","78",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-02",,,"83","H,,S","92",",,S","75",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-03",,,"82","H,,S","92",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-04",,,"83","H,,S","92",",,S","72",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-05",,,"83","H,,S","93",",,S","73",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-06",,,"83","H,,S",,,,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-07",,,"84","H,,S","93",",,S","75",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-08",,,"85","H,,S",,,,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-09",,,"85","H,,S","96",",,S","76",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-10",,,"84","H,,S","94",",,S","77",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-11",,,"83","H,,S","93",",,S","73",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-12",,,"83","H,,S","96",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-13",,,"84","H,,S","95",",,S","73",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-14",,,"86","H,,S","98",",,S","75",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-15",,,"85","H,,S",,,"79",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-16",,,"86","H,,S","96",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-17",,,"82","H,,S","93",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-18",,,"82","H,,S","91",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-19",,,"81","H,,S","92",",,S","74",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-20",,,"81","H,,S","90",",,S","71",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-21",,,"80","H,,S","88",",,S","71",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-22",,,"77","H,,S","87",",,S","69",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-23",,,"76","H,,S",,,"67",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-24",,,"76","H,,S","89",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-25",,,"77","H,,S",,,"67",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-26",,,"77","H,,S","90",",,S","66",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-27",,,"78","H,,S","91",",,S","67",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-28",,,"79","H,,S",,,"70",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-29",,,"78","H,,S",,,"69",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-30",,,"75","H,,S","85",",,S","69",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-10-31",,,"75","H,,S","86",",,S","68",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-01",,,"75","H,,S","90",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-02",,,"75","H,,S","90",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-03",,,"76","H,,S","87",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-04",,,"76","H,,S",,,,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-05",,,"75","H,,S","87",",,S","68",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-06",,,"76","H,,S","85",",,S","67",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-07",,,"76","H,,S","88",",,S","67",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-08",,,"77","H,,S","89",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-09",,,"76","H,,S",,,"67",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-10",,,"75","H,,S","87",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-11",,,"73","H,,S",,,"65",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-12",,,"73","H,,S","82",",,S","64",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-13",,,"74","H,,S","82",",,S","65",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-14",,,"74","H,,S","83",",,S","66",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-15",,,"73","H,,S","83",",,S","64",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-16",,,"73","H,,S","83",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-17",,,"74","H,,S",,,"65",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-22",,,"74","H,,S","86",",,S","68",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-23",,,"74","H,,S","85",",,S","65",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-24",,,"73","H,,S","81",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-25",,,"64","H,,S","73",",,S","59",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-26",,,"63","H,,S",,,,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-27",,,"64","H,,S","74",",,S","56",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-28",,,"67","H,,S","79",",,S","59",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-29",,,"67","H,,S","74",",,S","61",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-11-30",,,"69","H,,S",,,"60",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-02",,,"67","H,,S","81",",,S","56",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-03",,,"66","H,,S",,,"57",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-04",,,"68","H,,S",,,,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-05",,,"69","H,,S","80",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-06",,,"69","H,,S",,,"56",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-07",,,"68","H,,S",,,,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-08",,,"69","H,,S","81",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-09",,,"69","H,,S","83",",,S","59",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-10",,,"68","H,,S","85",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-11",,,"67","H,,S","82",",,S","54",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-12",,,"68","H,,S","77",",,S","60",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-13",,,"67","H,,S","76",",,S","60",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-14",,,"65","H,,S",,,,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-15",,,"66","H,,S",,,"58",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-16",,,"65","H,,S","79",",,S","56",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-17",,,"65","H,,S","75",",,S","57",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-18",,,"63","H,,S","76",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-19",,,"67","H,,S","85",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-20",,,"66","H,,S","74",",,S","59",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-21",,,"65","H,,S","77",",,S","58",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-22",,,"65","H,,S","79",",,S","59",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-23",,,"66","H,,S","79",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-24",,,"63","H,,S","78",",,S","54",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-25",,,"62","H,,S","82",",,S","49",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-26",,,"63","H,,S","81",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-27",,,"64","H,,S",,,,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-28",,,"60","H,,S","76",",,S","50",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-29",,,"62","H,,S","74",",,S","48",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-30",,,"61","H,,S","73",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2024-12-31",,,"61","H,,S","71",",,S","51",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-01",,,"63","H,,S","78",",,S","55",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-02",,,"63","H,,S","80",",,S","55",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-03",,,"63","H,,S","80",",,S","53",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-04",,,"65","H,,S","86",",,S","51",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-05",,,"69","H,,S",,,"54",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-06",,,"66","H,,S","74",",,S","58",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-07",,,"65","H,,S",,,"58",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-08",,,"63","H,,S","73",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-09",,,"65","H,,S","74",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-10",,,"64","H,,S","76",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-11",,,"64","H,,S","73",",,S","55",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-12",,,"64","H,,S","73",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-13",,,"65","H,,S","80",",,S","54",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-14",,,"65","H,,S","76",",,S","52",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-15",,,"68","H,,S","78",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-16",,,"68","H,,S","77",",,S","59",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-17",,,"67","H,,S",,,"59",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-18",,,"66","H,,S","73",",,S","59",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-19",,,"65","H,,S","74",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-20",,,"66","H,,S",,,,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-21",,,"66","H,,S",,,,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-22",,,"69","H,,S",,,"61",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-23",,,"67","H,,S","75",",,S","60",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-24",,,"65","H,,S","72",",,S","58",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-25",,,"65","H,,S","72",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-26",,,"67","H,,S",,,"55",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-27",,,"65","H,,S","73",",,S",,
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-28",,,"64","H,,S",,,"55",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-29",,,"65","H,,S",,,"58",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-30",,,"66","H,,S","76",",,S","57",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-01-31",,,"66","H,,S","76",",,S","58",",,S"
"EG000062463","HURGUADA, EG","27.15","33.7167","16.0","2025-02-01",,,"64","H,,S","72",",,S","57",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-01",,,"54","H,,S","65",",,S","41",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-02",,,"54","H,,S",,,,
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-03",,,"54","H,,S",,,"38",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-04",,,"57","H,,S",,,,
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-05",,,"58","H,,S","71",",,S","37",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-06",,,"58","H,,S","73",",,S","41",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-07",,,"64","H,,S","77",",,S","49",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-08",,,"63","H,,S","80",",,S",,
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-09",,,"63","H,,S","78",",,S","44",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-10",,,"62","H,,S","76",",,S","43",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-11",,,"57","H,,S","78",",,S","42",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-12",,,"62","H,,S","84",",,S","41",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-13",,,"64","H,,S","84",",,S","41",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-14",,,"69","H,,S","80",",,S","47",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-15",,,"61","H,,S","77",",,S","48",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-16",,,"61","H,,S",,,"50",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-17",,,"58","H,,S","74",",,S","43",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-18",,,"61","H,,S","74",",,S","43",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-19",,,"64","H,,S","73",",,S","53",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-20",,,"61","H,,S","73",",,S","43",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-21",,,"64","H,,S","78",",,S","47",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-22",,,"66","H,,S","79",",,S","51",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-23","0.00",",,S","68","H,,S","78",",,S","60",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-24","0.00",",,S","70","H,,S","82",",,S","56",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-25",,,"68","H,,S",,,"56",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-26",,,"67","H,,S","85",",,S","45",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-27",,,"65","H,,S","83",",,S","54",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-28",,,"71","H,,S","81",",,S","47",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-02-29",,,"68","H,,S","88",",,S","47",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-01",,,"72","H,,S",,,"51",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-02",,,"72","H,,S","91",",,S","60",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-03",,,"68","H,,S",,,"52",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-04",,,"70","H,,S","84",",,S","54",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-05",,,"71","H,,S","87",",,S","47",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-06",,,"70","H,,S","88",",,S","47",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-07",,,"68","H,,S","80",",,S","50",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-08",,,"68","H,,S","83",",,S","50",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-09",,,"76","H,,S","94",",,S","61",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-10",,,"76","H,,S","89",",,S","65",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-11",,,"72","H,,S","87",",,S","60",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-12",,,"72","H,,S","89",",,S","52",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-13",,,"73","H,,S","88",",,S","50",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-14",,,"76","H,,S","91",",,S","57",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-15",,,"76","H,,S","90",",,S","62",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-16",,,"80","H,,S","97",",,S","63",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-17",,,"81","H,,S",,,"62",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-18",,,"68","H,,S","84",",,S","61",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-19",,,"64","H,,S","78",",,S","52",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-20",,,"66","H,,S","82",",,S","45",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-21",,,"72","H,,S","90",",,S","50",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-22",,,"66","H,,S","78",",,S",,
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-23",,,"65","H,,S","80",",,S","45",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-24",,,"64","H,,S",,,"48",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-25",,,"66","H,,S","78",",,S","53",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-26",,,"65","H,,S","85",",,S","44",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-03-27",,,"77","H,,S",,,,
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-03",,,"83","H,,S","98",",,S","68",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-04",,,"84","H,,S","101",",,S","65",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-05",,,"83","H,,S",,,"75",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-06",,,"78","H,,S","95",",,S","69",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-07",,,"72","H,,S","85",",,S","61",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-08",,,"74","H,,S","90",",,S","54",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-09",,,"74","H,,S","87",",,S","57",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-10",,,"73","H,,S","86",",,S","55",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-11",,,"75","H,,S","88",",,S","59",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-12",,,"77","H,,S",,,"65",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-13",,,"79","H,,S","92",",,S","67",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-14",,,"78","H,,S",,,"67",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-15",,,"80","H,,S","90",",,S","68",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-16",,,"79","H,,S","96",",,S","63",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-17",,,"80","H,,S","102",",,S","60",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-18",,,"84","H,,S","100",",,S","69",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-19",,,"82","H,,S","96",",,S","68",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-20",,,"83","H,,S","95",",,S","67",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-21",,,"84","H,,S","98",",,S","74",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-22",,,"86","H,,S","102",",,S","70",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-23",,,"87","H,,S","107",",,S","67",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-24",,,"89","H,,S",,,"67",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-25",,,"90","H,,S","111",",,S","66",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-26",,,"86","H,,S","103",",,S","75",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-27",,,"81","H,,S","92",",,S","71",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-28",,,"79","H,,S","93",",,S","67",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-29",,,"82","H,,S","96",",,S","71",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-04-30",,,"82","H,,S","97",",,S","69",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-02",,,"83","H,,S","98",",,S","69",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-03",,,"88","H,,S",,,"67",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-04",,,"90","H,,S","99",",,S",,
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-05",,,"83","H,,S",,,"65",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-06",,,"77","H,,S","92",",,S","62",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-07",,,"78","H,,S",,,"63",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-08",,,"81","H,,S","93",",,S","61",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-09",,,"88","H,,S","102",",,S",,
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-10",,,"86","H,,S",,,,
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-11",,,"88","H,,S","99",",,S",,
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-12",,,"83","H,,S",,,"73",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-13",,,"80","H,,S","92",",,S","71",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-14",,,"78","H,,S","89",",,S","67",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-15",,,"80","H,,S","93",",,S","66",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-16",,,"86","H,,S","99",",,S","72",",,S"
"EGM00062435","KHARGA, EG","25.45","30.533","73.0","2024-05-17",,,"90","H,,S","105",",,S","78",",,S"
